Sample_ID,taxon,taxonomic_level,assigned_taxon_class,reads,extraction_ID,primer,PCR_replicate,alternative_ID,collection_year,collection_month,collection_day,location3,sample_type
e02822-1-18S,Mammalia,class,Mammalia,47,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Mataza hastifera,species,Thecofilosea,0,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Pleurocybella porrigens,species,Fungi,0,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Polychaeta,class,Polychaeta,0,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Schizoporaceae,family,Fungi,0,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Strombidium biarmatum,species,Spirotrichea,815,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Thaumatomonadida,order,Imbricatea,190,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Tremellales,order,Fungi,0,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,Triparmaceae,family,Bolidophyceae,0,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-1-18S,NA,NA,NA,5193,e02822,18S,1,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Actinopteri,class,Actinopteri,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Agaricales,order,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Agaricomycetes,class,Fungi,256,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Amylocorticium cebennense,species,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Ascomycota,phylum,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Basidiomycota,phylum,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Cercozoa,phylum,Imbricatea,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Chaetoceros,genus,Bacillariophyceae,2962.947618,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Curvibasidium,genus,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Cyranomonas australis,species,Imbricatea,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Decapoda,order,Decapod,16356.88543,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Dichomitus squalens,species,Fungi,94,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Gastropoda,class,Gastropoda,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Mammalia,class,Mammalia,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Mataza hastifera,species,Thecofilosea,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Pleurocybella porrigens,species,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Polychaeta,class,Polychaeta,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Schizoporaceae,family,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Strombidium biarmatum,species,Spirotrichea,2357,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Thaumatomonadida,order,Imbricatea,39,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Tremellales,order,Fungi,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,Triparmaceae,family,Bolidophyceae,0,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02822-2-18S,NA,NA,NA,5982,e02822,18S,2,162-199,2022,12,16,Haul 127,sample
e02823-1-18S,Actinopteri,class,Actinopteri,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Agaricales,order,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Agaricomycetes,class,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Amylocorticium cebennense,species,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Ascomycota,phylum,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Basidiomycota,phylum,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Cercozoa,phylum,Imbricatea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Chaetoceros,genus,Bacillariophyceae,199.1128125,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Curvibasidium,genus,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Cyranomonas australis,species,Imbricatea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Decapoda,order,Decapod,28192.58442,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Dichomitus squalens,species,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Gastropoda,class,Gastropoda,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Mammalia,class,Mammalia,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Mataza hastifera,species,Thecofilosea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Pleurocybella porrigens,species,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Polychaeta,class,Polychaeta,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Schizoporaceae,family,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Thaumatomonadida,order,Imbricatea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Tremellales,order,Fungi,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,Triparmaceae,family,Bolidophyceae,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-1-18S,NA,NA,NA,0,e02823,18S,1,94-65,2022,12,NA,NA,sample
e02823-2-18S,Actinopteri,class,Actinopteri,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Agaricales,order,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Agaricomycetes,class,Fungi,7,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Amylocorticium cebennense,species,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Ascomycota,phylum,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Basidiomycota,phylum,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Cercozoa,phylum,Imbricatea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Chaetoceros,genus,Bacillariophyceae,147.1489616,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Curvibasidium,genus,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Cyranomonas australis,species,Imbricatea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Decapoda,order,Decapod,27960.73737,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Dichomitus squalens,species,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Gastropoda,class,Gastropoda,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Mammalia,class,Mammalia,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Mataza hastifera,species,Thecofilosea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Pleurocybella porrigens,species,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Polychaeta,class,Polychaeta,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Schizoporaceae,family,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Thaumatomonadida,order,Imbricatea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Tremellales,order,Fungi,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,Triparmaceae,family,Bolidophyceae,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02823-2-18S,NA,NA,NA,0,e02823,18S,2,94-65,2022,12,NA,NA,sample
e02824-1-18S,Actinopteri,class,Actinopteri,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Agaricales,order,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Agaricomycetes,class,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Amylocorticium cebennense,species,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Ascomycota,phylum,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Auranticordis quadriverberis,species,Imbricatea,382,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Basidiomycota,phylum,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Cercozoa,phylum,Imbricatea,153,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Chaetoceros,genus,Bacillariophyceae,5021.19674,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Curvibasidium,genus,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Cyranomonas australis,species,Imbricatea,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Decapoda,order,Decapod,3979.170851,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Dichomitus squalens,species,Fungi,24,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Gastropoda,class,Gastropoda,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Mammalia,class,Mammalia,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Mataza hastifera,species,Thecofilosea,196,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Pleurocybella porrigens,species,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Polychaeta,class,Polychaeta,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Schizoporaceae,family,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Thaumatomonadida,order,Imbricatea,1604,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Tremellales,order,Fungi,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,Triparmaceae,family,Bolidophyceae,0,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-1-18S,NA,NA,NA,8503,e02824,18S,1,94-75,2022,12,NA,NA,sample
e02824-2-18S,Actinopteri,class,Actinopteri,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Agaricales,order,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Agaricomycetes,class,Fungi,671,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Amylocorticium cebennense,species,Fungi,303,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Ascomycota,phylum,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Auranticordis quadriverberis,species,Imbricatea,1981,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Basidiomycota,phylum,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Cercozoa,phylum,Imbricatea,257,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Chaetoceros,genus,Bacillariophyceae,82.86270163,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Curvibasidium,genus,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Cyranomonas australis,species,Imbricatea,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Decapoda,order,Decapod,5647.988745,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Dichomitus squalens,species,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Ebria tripartita,species,Ebriophyceae,3673,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Gastropoda,class,Gastropoda,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Mammalia,class,Mammalia,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Mataza hastifera,species,Thecofilosea,49,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Pleurocybella porrigens,species,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Polychaeta,class,Polychaeta,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Schizoporaceae,family,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Thaumatomonadida,order,Imbricatea,685,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Tremellales,order,Fungi,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,Triparmaceae,family,Bolidophyceae,0,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02824-2-18S,NA,NA,NA,2006,e02824,18S,2,94-75,2022,12,NA,NA,sample
e02825-1-18S,Actinopteri,class,Actinopteri,2314,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Agaricales,order,Fungi,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Agaricomycetes,class,Fungi,5524,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Amylocorticium cebennense,species,Fungi,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Ascomycota,phylum,Fungi,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Basidiomycota,phylum,Fungi,3357,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Cercozoa,phylum,Imbricatea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Chaetoceros,genus,Bacillariophyceae,3558.341677,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Curvibasidium,genus,Fungi,10,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Cyranomonas australis,species,Imbricatea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Decapoda,order,Decapod,16643.3215,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Dichomitus squalens,species,Fungi,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Gastropoda,class,Gastropoda,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Mammalia,class,Mammalia,920,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Mataza hastifera,species,Thecofilosea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Pleurocybella porrigens,species,Fungi,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Polychaeta,class,Polychaeta,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Schizoporaceae,family,Fungi,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Thaumatomonadida,order,Imbricatea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Tremellales,order,Fungi,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,Triparmaceae,family,Bolidophyceae,0,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-1-18S,NA,NA,NA,1582,e02825,18S,1,94-77,2022,12,NA,NA,sample
e02825-2-18S,Actinopteri,class,Actinopteri,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Agaricales,order,Fungi,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Agaricomycetes,class,Fungi,5441,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Amylocorticium cebennense,species,Fungi,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Ascomycota,phylum,Fungi,18,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,331,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Basidiomycota,phylum,Fungi,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Cercozoa,phylum,Imbricatea,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Chaetoceros,genus,Bacillariophyceae,961.7697712,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Curvibasidium,genus,Fungi,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Cyranomonas australis,species,Imbricatea,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Decapoda,order,Decapod,14208.36421,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Dichomitus squalens,species,Fungi,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Ebria tripartita,species,Ebriophyceae,571,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Gastropoda,class,Gastropoda,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Mammalia,class,Mammalia,1253,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Mataza hastifera,species,Thecofilosea,25,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Pleurocybella porrigens,species,Fungi,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Polychaeta,class,Polychaeta,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Schizoporaceae,family,Fungi,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Thaumatomonadida,order,Imbricatea,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Tremellales,order,Fungi,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,Triparmaceae,family,Bolidophyceae,0,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02825-2-18S,NA,NA,NA,599,e02825,18S,2,94-77,2022,12,NA,NA,sample
e02826-1-18S,Actinopteri,class,Actinopteri,270,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Agaricales,order,Fungi,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Agaricomycetes,class,Fungi,680,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Amylocorticium cebennense,species,Fungi,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Ascomycota,phylum,Fungi,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Basidiomycota,phylum,Fungi,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Cercozoa,phylum,Imbricatea,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Chaetoceros,genus,Bacillariophyceae,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Curvibasidium,genus,Fungi,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Cyranomonas australis,species,Imbricatea,0,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
e02826-1-18S,Decapoda,order,Decapod,23845.13968,e02826,18S,1,NC1,NA,NA,NA,NA,extraction_blank
